period,西元年,季,industry_code,industry_name,貢獻度_百分點,年增率_pct
2009Q4,2009,4,F,營建工程業,-0.1,
2009Q4,2009,4,G,批發及零售業,1.19,
2009Q4,2009,4,GDP,GDP,8.58,
2009Q4,2009,4,H,運輸及倉儲業,0.02,
2009Q4,2009,4,I,住宿及餐飲業,-0.05,
2009Q4,2009,4,J,出版影音及資通訊業,0.16,6.67
2009Q4,2009,4,K,金融及保險業,-0.04,
2009Q4,2009,4,L,不動產及住宅服務業,0.42,500.0
2009Q4,2009,4,M,專業、科學及技術服務業,0.16,
2009Q4,2009,4,N,支援服務業,0.02,-71.43
2009Q4,2009,4,O,公共行政及國防；強制性社會安全,-0.14,
2009Q4,2009,4,P,教育業,0.11,-38.89
2009Q4,2009,4,Q,醫療保健及社會工作服務業,0.11,0.0
2009Q4,2009,4,R,藝術、娛樂及休閒服務業,0.01,-50.0
2009Q4,2009,4,S,其他服務業,0.14,75.0
2009Q4,2009,4,加值型營業稅,加值型營業稅,0.25,
2009Q4,2009,4,合計,合計,7.51,
2009Q4,2009,4,總計(生產面),總計(生產面),7.87,
2009Q4,2009,4,進口稅,進口稅,0.11,
2010Q1,2010,1,3級_工業,工業,8.06,
2010Q1,2010,1,3級_服務業,服務業,4.84,
2010Q1,2010,1,3級_農業,農業,0.05,
2010Q1,2010,1,A,農、林、漁、牧業,0.05,
2010Q1,2010,1,B,礦業及土石採取業,0.06,
2010Q1,2010,1,C,製造業,7.42,
2010Q1,2010,1,D,電力及燃氣供應業,0.12,
2010Q1,2010,1,E,用水供應及污染整治業,0.03,
2010Q1,2010,1,F,營建工程業,0.43,
2010Q1,2010,1,G,批發及零售業,1.23,
2010Q1,2010,1,GDP,GDP,11.55,
2010Q1,2010,1,H,運輸及倉儲業,0.37,
2010Q1,2010,1,I,住宿及餐飲業,0.11,
2010Q1,2010,1,J,出版影音及資通訊業,0.34,750.0
2010Q1,2010,1,K,金融及保險業,0.63,
2010Q1,2010,1,L,不動產及住宅服務業,0.65,3150.0
2010Q1,2010,1,M,專業、科學及技術服務業,0.16,
2010Q1,2010,1,N,支援服務業,0.13,
2010Q1,2010,1,O,公共行政及國防；強制性社會安全,0.17,0.0
2010Q1,2010,1,P,教育業,0.12,140.0
2010Q1,2010,1,Q,醫療保健及社會工作服務業,-0.03,
2010Q1,2010,1,R,藝術、娛樂及休閒服務業,0.04,100.0
2010Q1,2010,1,S,其他服務業,0.1,
2010Q1,2010,1,加值型營業稅,加值型營業稅,0.38,
2010Q1,2010,1,合計,合計,12.13,
2010Q1,2010,1,總計(生產面),總計(生產面),12.95,
2010Q1,2010,1,進口稅,進口稅,0.44,
2010Q2,2010,2,3級_工業,工業,7.82,
2010Q2,2010,2,3級_服務業,服務業,4.93,
2010Q2,2010,2,3級_農業,農業,-0.01,
2010Q2,2010,2,A,農、林、漁、牧業,-0.01,
2010Q2,2010,2,B,礦業及土石採取業,0.05,
2010Q2,2010,2,C,製造業,7.31,
2010Q2,2010,2,D,電力及燃氣供應業,0.13,
2010Q2,2010,2,E,用水供應及污染整治業,0.03,200.0
2010Q2,2010,2,F,營建工程業,0.3,
2010Q2,2010,2,G,批發及零售業,1.59,
2010Q2,2010,2,GDP,GDP,12.02,
2010Q2,2010,2,H,運輸及倉儲業,0.31,
2010Q2,2010,2,I,住宿及餐飲業,0.2,1900.0
2010Q2,2010,2,J,出版影音及資通訊業,0.35,600.0
2010Q2,2010,2,K,金融及保險業,0.46,
2010Q2,2010,2,L,不動產及住宅服務業,0.41,1950.0
2010Q2,2010,2,M,專業、科學及技術服務業,0.1,
2010Q2,2010,2,N,支援服務業,0.13,
2010Q2,2010,2,O,公共行政及國防；強制性社會安全,0.25,177.78
2010Q2,2010,2,P,教育業,0.13,30.0
2010Q2,2010,2,Q,醫療保健及社會工作服務業,0.13,8.33
2010Q2,2010,2,R,藝術、娛樂及休閒服務業,0.05,150.0
2010Q2,2010,2,S,其他服務業,0.12,
2010Q2,2010,2,加值型營業稅,加值型營業稅,0.38,
2010Q2,2010,2,合計,合計,12.04,
2010Q2,2010,2,總計(生產面),總計(生產面),12.74,
2010Q2,2010,2,進口稅,進口稅,0.32,
2010Q3,2010,3,3級_工業,工業,6.76,
2010Q3,2010,3,3級_服務業,服務業,4.29,
2010Q3,2010,3,3級_農業,農業,0.14,
2010Q3,2010,3,A,農、林、漁、牧業,0.14,
2010Q3,2010,3,B,礦業及土石採取業,0.07,
2010Q3,2010,3,C,製造業,6.03,
2010Q3,2010,3,D,電力及燃氣供應業,0.21,425.0
2010Q3,2010,3,E,用水供應及污染整治業,0.04,300.0
2010Q3,2010,3,F,營建工程業,0.41,
2010Q3,2010,3,G,批發及零售業,1.01,
2010Q3,2010,3,GDP,GDP,11.54,
2010Q3,2010,3,H,運輸及倉儲業,0.2,
2010Q3,2010,3,I,住宿及餐飲業,0.33,
2010Q3,2010,3,J,出版影音及資通訊業,0.35,775.0
2010Q3,2010,3,K,金融及保險業,0.68,
2010Q3,2010,3,L,不動產及住宅服務業,0.27,0.0
2010Q3,2010,3,M,專業、科學及技術服務業,0.08,0.0
2010Q3,2010,3,N,支援服務業,0.12,
2010Q3,2010,3,O,公共行政及國防；強制性社會安全,0.27,50.0
2010Q3,2010,3,P,教育業,0.12,71.43
2010Q3,2010,3,Q,醫療保健及社會工作服務業,0.12,0.0
2010Q3,2010,3,R,藝術、娛樂及休閒服務業,0.06,
2010Q3,2010,3,S,其他服務業,0.13,550.0
2010Q3,2010,3,加值型營業稅,加值型營業稅,0.34,
2010Q3,2010,3,合計,合計,10.64,
2010Q3,2010,3,總計(生產面),總計(生產面),11.19,
2010Q3,2010,3,進口稅,進口稅,0.21,
2010Q4,2010,4,3級_工業,工業,4.45,-17.29
2010Q4,2010,4,3級_服務業,服務業,3.17,28.34
2010Q4,2010,4,3級_農業,農業,-0.03,
2010Q4,2010,4,A,農、林、漁、牧業,-0.03,
2010Q4,2010,4,B,礦業及土石採取業,0.07,250.0
2010Q4,2010,4,C,製造業,4.11,-20.66
2010Q4,2010,4,D,電力及燃氣供應業,-0.02,
2010Q4,2010,4,E,用水供應及污染整治業,0.03,0.0
2010Q4,2010,4,F,營建工程業,0.26,
2010Q4,2010,4,G,批發及零售業,0.68,-42.86
2010Q4,2010,4,GDP,GDP,6.34,-26.11
2010Q4,2010,4,H,運輸及倉儲業,0.08,300.0
2010Q4,2010,4,I,住宿及餐飲業,0.24,
2010Q4,2010,4,J,出版影音及資通訊業,0.32,100.0
2010Q4,2010,4,K,金融及保險業,0.34,
2010Q4,2010,4,L,不動產及住宅服務業,0.39,-7.14
2010Q4,2010,4,M,專業、科學及技術服務業,0.15,-6.25
2010Q4,2010,4,N,支援服務業,0.12,500.0
2010Q4,2010,4,O,公共行政及國防；強制性社會安全,0.26,
2010Q4,2010,4,P,教育業,0.12,9.09
2010Q4,2010,4,Q,醫療保健及社會工作服務業,-0.02,
2010Q4,2010,4,R,藝術、娛樂及休閒服務業,0.04,300.0
2010Q4,2010,4,S,其他服務業,0.14,0.0
2010Q4,2010,4,加值型營業稅,加值型營業稅,0.16,-36.0
2010Q4,2010,4,合計,合計,7.28,-3.06
2010Q4,2010,4,總計(生產面),總計(生產面),7.59,-3.56
2010Q4,2010,4,進口稅,進口稅,0.15,36.36
2011Q1,2011,1,3級_工業,工業,4.66,-42.18
2011Q1,2011,1,3級_服務業,服務業,3.89,-19.63
2011Q1,2011,1,3級_農業,農業,0.09,80.0
2011Q1,2011,1,A,農、林、漁、牧業,0.09,80.0
2011Q1,2011,1,B,礦業及土石採取業,0.01,-83.33
2011Q1,2011,1,C,製造業,4.3,-42.05
2011Q1,2011,1,D,電力及燃氣供應業,0.15,25.0
2011Q1,2011,1,E,用水供應及污染整治業,-0.01,
2011Q1,2011,1,F,營建工程業,0.21,-51.16
2011Q1,2011,1,G,批發及零售業,1.46,18.7
2011Q1,2011,1,GDP,GDP,6.72,-41.82
2011Q1,2011,1,H,運輸及倉儲業,0.11,-70.27
2011Q1,2011,1,I,住宿及餐飲業,0.21,90.91
2011Q1,2011,1,J,出版影音及資通訊業,0.18,-47.06
2011Q1,2011,1,K,金融及保險業,0.41,-34.92
2011Q1,2011,1,L,不動產及住宅服務業,0.35,-46.15
2011Q1,2011,1,M,專業、科學及技術服務業,0.2,25.0
2011Q1,2011,1,N,支援服務業,0.06,-53.85
2011Q1,2011,1,O,公共行政及國防；強制性社會安全,0.07,-58.82
2011Q1,2011,1,P,教育業,0.21,75.0
2011Q1,2011,1,Q,醫療保健及社會工作服務業,0.32,
2011Q1,2011,1,R,藝術、娛樂及休閒服務業,0.03,-25.0
2011Q1,2011,1,S,其他服務業,0.08,-20.0
2011Q1,2011,1,加值型營業稅,加值型營業稅,0.15,-60.53
2011Q1,2011,1,合計,合計,8.44,-30.42
2011Q1,2011,1,總計(生產面),總計(生產面),8.64,-33.28
2011Q1,2011,1,進口稅,進口稅,0.05,-88.64
2011Q2,2011,2,3級_工業,工業,2.29,-70.72
2011Q2,2011,2,3級_服務業,服務業,1.74,-64.71
2011Q2,2011,2,3級_農業,農業,0.08,
2011Q2,2011,2,A,農、林、漁、牧業,0.08,
2011Q2,2011,2,B,礦業及土石採取業,0.0,-100.0
2011Q2,2011,2,C,製造業,2.22,-69.63
2011Q2,2011,2,D,電力及燃氣供應業,0.0,-100.0
2011Q2,2011,2,E,用水供應及污染整治業,-0.02,
2011Q2,2011,2,F,營建工程業,0.09,-70.0
2011Q2,2011,2,G,批發及零售業,0.6,-62.26
2011Q2,2011,2,GDP,GDP,4.16,-65.39
2011Q2,2011,2,H,運輸及倉儲業,0.02,-93.55
2011Q2,2011,2,I,住宿及餐飲業,0.2,0.0
2011Q2,2011,2,J,出版影音及資通訊業,0.0,-100.0
2011Q2,2011,2,K,金融及保險業,0.36,-21.74
2011Q2,2011,2,L,不動產及住宅服務業,0.11,-73.17
2011Q2,2011,2,M,專業、科學及技術服務業,0.05,-50.0
2011Q2,2011,2,N,支援服務業,0.04,-69.23
2011Q2,2011,2,O,公共行政及國防；強制性社會安全,0.05,-80.0
2011Q2,2011,2,P,教育業,0.04,-69.23
2011Q2,2011,2,Q,醫療保健及社會工作服務業,0.11,-15.38
2011Q2,2011,2,R,藝術、娛樂及休閒服務業,0.03,-40.0
2011Q2,2011,2,S,其他服務業,0.06,-50.0
2011Q2,2011,2,加值型營業稅,加值型營業稅,0.06,-84.21
2011Q2,2011,2,合計,合計,4.04,-66.45
2011Q2,2011,2,總計(生產面),總計(生產面),4.11,-67.74
2011Q2,2011,2,進口稅,進口稅,0.01,-96.88
2011Q3,2011,3,3級_工業,工業,1.1,-83.73
2011Q3,2011,3,3級_服務業,服務業,2.07,-51.75
2011Q3,2011,3,3級_農業,農業,0.02,-85.71
2011Q3,2011,3,A,農、林、漁、牧業,0.02,-85.71
2011Q3,2011,3,B,礦業及土石採取業,-0.01,
2011Q3,2011,3,C,製造業,1.2,-80.1
2011Q3,2011,3,D,電力及燃氣供應業,-0.04,
2011Q3,2011,3,E,用水供應及污染整治業,-0.02,
2011Q3,2011,3,F,營建工程業,-0.03,
2011Q3,2011,3,G,批發及零售業,0.62,-38.61
2011Q3,2011,3,GDP,GDP,3.28,-71.58
2011Q3,2011,3,H,運輸及倉儲業,0.1,-50.0
2011Q3,2011,3,I,住宿及餐飲業,0.22,-33.33
2011Q3,2011,3,J,出版影音及資通訊業,0.19,-45.71
2011Q3,2011,3,K,金融及保險業,0.33,-51.47
2011Q3,2011,3,L,不動產及住宅服務業,0.12,-55.56
2011Q3,2011,3,M,專業、科學及技術服務業,0.07,-12.5
2011Q3,2011,3,N,支援服務業,0.08,-33.33
2011Q3,2011,3,O,公共行政及國防；強制性社會安全,-0.12,
2011Q3,2011,3,P,教育業,0.3,150.0
2011Q3,2011,3,Q,醫療保健及社會工作服務業,0.1,-16.67
2011Q3,2011,3,R,藝術、娛樂及休閒服務業,0.04,-33.33
2011Q3,2011,3,S,其他服務業,0.09,-30.77
2011Q3,2011,3,加值型營業稅,加值型營業稅,0.0,-100.0
2011Q3,2011,3,合計,合計,3.26,-69.36
2011Q3,2011,3,總計(生產面),總計(生產面),3.19,-71.49
2011Q3,2011,3,進口稅,進口稅,-0.07,
2011Q4,2011,4,3級_工業,工業,0.15,-96.63
2011Q4,2011,4,3級_服務業,服務業,0.71,-77.6
2011Q4,2011,4,3級_農業,農業,0.1,
2011Q4,2011,4,A,農、林、漁、牧業,0.1,
2011Q4,2011,4,B,礦業及土石採取業,-0.02,
2011Q4,2011,4,C,製造業,0.21,-94.89
2011Q4,2011,4,D,電力及燃氣供應業,0.1,
2011Q4,2011,4,E,用水供應及污染整治業,0.0,-100.0
2011Q4,2011,4,F,營建工程業,-0.14,
2011Q4,2011,4,G,批發及零售業,-0.02,
2011Q4,2011,4,GDP,GDP,0.89,-85.96
2011Q4,2011,4,H,運輸及倉儲業,0.07,-12.5
2011Q4,2011,4,I,住宿及餐飲業,0.21,-12.5
2011Q4,2011,4,J,出版影音及資通訊業,0.1,-68.75
2011Q4,2011,4,K,金融及保險業,-0.07,
2011Q4,2011,4,L,不動產及住宅服務業,0.06,-84.62
2011Q4,2011,4,M,專業、科學及技術服務業,0.06,-60.0
2011Q4,2011,4,N,支援服務業,0.07,-41.67
2011Q4,2011,4,O,公共行政及國防；強制性社會安全,0.07,-73.08
2011Q4,2011,4,P,教育業,-0.01,
2011Q4,2011,4,Q,醫療保健及社會工作服務業,0.11,
2011Q4,2011,4,R,藝術、娛樂及休閒服務業,0.03,-25.0
2011Q4,2011,4,S,其他服務業,0.01,-92.86
2011Q4,2011,4,加值型營業稅,加值型營業稅,0.07,-56.25
2011Q4,2011,4,合計,合計,0.94,-87.09
2011Q4,2011,4,總計(生產面),總計(生產面),0.96,-87.35
2011Q4,2011,4,進口稅,進口稅,-0.05,
2012Q1,2012,1,3級_工業,工業,0.99,-78.76
2012Q1,2012,1,3級_服務業,服務業,0.63,-83.8
2012Q1,2012,1,3級_農業,農業,-0.08,
2012Q1,2012,1,A,農、林、漁、牧業,-0.08,
2012Q1,2012,1,B,礦業及土石採取業,0.0,-100.0
2012Q1,2012,1,C,製造業,1.01,-76.51
2012Q1,2012,1,D,電力及燃氣供應業,0.0,-100.0
2012Q1,2012,1,E,用水供應及污染整治業,0.05,
2012Q1,2012,1,F,營建工程業,-0.07,
2012Q1,2012,1,G,批發及零售業,0.07,-95.21
2012Q1,2012,1,GDP,GDP,1.09,-83.78
2012Q1,2012,1,H,運輸及倉儲業,0.05,-54.55
2012Q1,2012,1,I,住宿及餐飲業,0.13,-38.1
2012Q1,2012,1,J,出版影音及資通訊業,0.17,-5.56
2012Q1,2012,1,K,金融及保險業,0.19,-53.66
2012Q1,2012,1,L,不動產及住宅服務業,-0.16,
2012Q1,2012,1,M,專業、科學及技術服務業,0.01,-95.0
2012Q1,2012,1,N,支援服務業,0.08,33.33
2012Q1,2012,1,O,公共行政及國防；強制性社會安全,0.16,128.57
2012Q1,2012,1,P,教育業,0.14,-33.33
2012Q1,2012,1,Q,醫療保健及社會工作服務業,-0.14,
2012Q1,2012,1,R,藝術、娛樂及休閒服務業,0.02,-33.33
2012Q1,2012,1,S,其他服務業,0.06,-25.0
2012Q1,2012,1,加值型營業稅,加值型營業稅,-0.05,
2012Q1,2012,1,合計,合計,1.69,-79.98
2012Q1,2012,1,總計(生產面),總計(生產面),1.54,-82.18
2012Q1,2012,1,進口稅,進口稅,-0.1,
2012Q2,2012,2,3級_工業,工業,1.47,-35.81
2012Q2,2012,2,3級_服務業,服務業,1.0,-42.53
2012Q2,2012,2,3級_農業,農業,-0.04,
2012Q2,2012,2,A,農、林、漁、牧業,-0.04,
2012Q2,2012,2,B,礦業及土石採取業,0.0,
2012Q2,2012,2,C,製造業,1.16,-47.75
2012Q2,2012,2,D,電力及燃氣供應業,0.32,
2012Q2,2012,2,E,用水供應及污染整治業,0.04,
2012Q2,2012,2,F,營建工程業,-0.05,
2012Q2,2012,2,G,批發及零售業,0.16,-73.33
2012Q2,2012,2,GDP,GDP,1.04,-75.0
2012Q2,2012,2,H,運輸及倉儲業,0.02,0.0
2012Q2,2012,2,I,住宿及餐飲業,0.01,-95.0
2012Q2,2012,2,J,出版影音及資通訊業,0.14,
2012Q2,2012,2,K,金融及保險業,0.08,-77.78
2012Q2,2012,2,L,不動產及住宅服務業,0.2,81.82
2012Q2,2012,2,M,專業、科學及技術服務業,0.11,120.0
2012Q2,2012,2,N,支援服務業,0.07,75.0
2012Q2,2012,2,O,公共行政及國防；強制性社會安全,0.11,120.0
2012Q2,2012,2,P,教育業,0.11,175.0
2012Q2,2012,2,Q,醫療保健及社會工作服務業,-0.08,
2012Q2,2012,2,R,藝術、娛樂及休閒服務業,0.01,-66.67
2012Q2,2012,2,S,其他服務業,0.06,0.0
2012Q2,2012,2,加值型營業稅,加值型營業稅,0.03,-50.0
2012Q2,2012,2,合計,合計,2.43,-39.85
2012Q2,2012,2,總計(生產面),總計(生產面),2.43,-40.88
2012Q2,2012,2,進口稅,進口稅,-0.03,
2012Q3,2012,3,3級_工業,工業,1.93,75.45
2012Q3,2012,3,3級_服務業,服務業,0.63,-69.57
2012Q3,2012,3,3級_農業,農業,0.0,-100.0
2012Q3,2012,3,A,農、林、漁、牧業,0.0,-100.0
2012Q3,2012,3,B,礦業及土石採取業,0.0,
2012Q3,2012,3,C,製造業,1.85,54.17
2012Q3,2012,3,D,電力及燃氣供應業,0.1,
2012Q3,2012,3,E,用水供應及污染整治業,0.04,
2012Q3,2012,3,F,營建工程業,-0.06,
2012Q3,2012,3,G,批發及零售業,0.06,-90.32
2012Q3,2012,3,GDP,GDP,2.18,-33.54
2012Q3,2012,3,H,運輸及倉儲業,0.04,-60.0
2012Q3,2012,3,I,住宿及餐飲業,0.07,-68.18
2012Q3,2012,3,J,出版影音及資通訊業,0.06,-68.42
2012Q3,2012,3,K,金融及保險業,-0.03,
2012Q3,2012,3,L,不動產及住宅服務業,0.22,83.33
2012Q3,2012,3,M,專業、科學及技術服務業,0.04,-42.86
2012Q3,2012,3,N,支援服務業,0.06,-25.0
2012Q3,2012,3,O,公共行政及國防；強制性社會安全,-0.1,
2012Q3,2012,3,P,教育業,0.23,-23.33
2012Q3,2012,3,Q,醫療保健及社會工作服務業,-0.05,
2012Q3,2012,3,R,藝術、娛樂及休閒服務業,0.02,-50.0
2012Q3,2012,3,S,其他服務業,0.08,-11.11
2012Q3,2012,3,加值型營業稅,加值型營業稅,-0.09,
2012Q3,2012,3,合計,合計,2.63,-19.33
2012Q3,2012,3,總計(生產面),總計(生產面),2.56,-19.75
2012Q3,2012,3,進口稅,進口稅,0.02,
2012Q4,2012,4,3級_工業,工業,1.61,973.33
2012Q4,2012,4,3級_服務業,服務業,1.1,54.93
2012Q4,2012,4,3級_農業,農業,-0.1,
2012Q4,2012,4,A,農、林、漁、牧業,-0.1,
2012Q4,2012,4,B,礦業及土石採取業,0.0,
2012Q4,2012,4,C,製造業,1.98,842.86
2012Q4,2012,4,D,電力及燃氣供應業,-0.38,
2012Q4,2012,4,E,用水供應及污染整治業,-0.01,
2012Q4,2012,4,F,營建工程業,0.02,
2012Q4,2012,4,G,批發及零售業,0.41,
2012Q4,2012,4,GDP,GDP,4.48,403.37
2012Q4,2012,4,H,運輸及倉儲業,0.05,-28.57
2012Q4,2012,4,I,住宿及餐飲業,0.02,-90.48
2012Q4,2012,4,J,出版影音及資通訊業,0.03,-70.0
2012Q4,2012,4,K,金融及保險業,0.16,
2012Q4,2012,4,L,不動產及住宅服務業,0.35,483.33
2012Q4,2012,4,M,專業、科學及技術服務業,0.04,-33.33
2012Q4,2012,4,N,支援服務業,0.07,0.0
2012Q4,2012,4,O,公共行政及國防；強制性社會安全,-0.04,
2012Q4,2012,4,P,教育業,0.14,
2012Q4,2012,4,Q,醫療保健及社會工作服務業,-0.07,
2012Q4,2012,4,R,藝術、娛樂及休閒服務業,0.02,-33.33
2012Q4,2012,4,S,其他服務業,0.01,0.0
2012Q4,2012,4,加值型營業稅,加值型營業稅,-0.11,
2012Q4,2012,4,合計,合計,2.7,187.23
2012Q4,2012,4,總計(生產面),總計(生產面),2.61,171.88
2012Q4,2012,4,進口稅,進口稅,0.02,
2013Q1,2013,1,3級_工業,工業,0.74,-25.25
2013Q1,2013,1,3級_服務業,服務業,1.31,107.94
2013Q1,2013,1,3級_農業,農業,-0.05,
2013Q1,2013,1,A,農、林、漁、牧業,-0.05,
2013Q1,2013,1,B,礦業及土石採取業,0.0,
2013Q1,2013,1,C,製造業,0.58,-42.57
2013Q1,2013,1,D,電力及燃氣供應業,0.12,
2013Q1,2013,1,E,用水供應及污染整治業,-0.01,
2013Q1,2013,1,F,營建工程業,0.05,
2013Q1,2013,1,G,批發及零售業,0.21,200.0
2013Q1,2013,1,GDP,GDP,1.5,37.61
2013Q1,2013,1,H,運輸及倉儲業,0.18,260.0
2013Q1,2013,1,I,住宿及餐飲業,0.08,-38.46
2013Q1,2013,1,J,出版影音及資通訊業,0.13,-23.53
2013Q1,2013,1,K,金融及保險業,0.06,-68.42
2013Q1,2013,1,L,不動產及住宅服務業,0.38,
2013Q1,2013,1,M,專業、科學及技術服務業,0.1,900.0
2013Q1,2013,1,N,支援服務業,0.08,0.0
2013Q1,2013,1,O,公共行政及國防；強制性社會安全,-0.08,
2013Q1,2013,1,P,教育業,0.02,-85.71
2013Q1,2013,1,Q,醫療保健及社會工作服務業,-0.06,
2013Q1,2013,1,R,藝術、娛樂及休閒服務業,0.03,50.0
2013Q1,2013,1,S,其他服務業,0.02,-66.67
2013Q1,2013,1,加值型營業稅,加值型營業稅,0.06,
2013Q1,2013,1,合計,合計,1.84,8.88
2013Q1,2013,1,總計(生產面),總計(生產面),2.0,29.87
2013Q1,2013,1,進口稅,進口稅,0.1,
2013Q2,2013,2,3級_工業,工業,0.74,-49.66
2013Q2,2013,2,3級_服務業,服務業,1.21,21.0
2013Q2,2013,2,3級_農業,農業,0.12,
2013Q2,2013,2,A,農、林、漁、牧業,0.12,
2013Q2,2013,2,B,礦業及土石採取業,0.0,
2013Q2,2013,2,C,製造業,0.87,-25.0
2013Q2,2013,2,D,電力及燃氣供應業,-0.12,
2013Q2,2013,2,E,用水供應及污染整治業,0.0,-100.0
2013Q2,2013,2,F,營建工程業,-0.01,
2013Q2,2013,2,G,批發及零售業,0.0,-100.0
2013Q2,2013,2,GDP,GDP,2.68,157.69
2013Q2,2013,2,H,運輸及倉儲業,0.21,950.0
2013Q2,2013,2,I,住宿及餐飲業,0.05,400.0
2013Q2,2013,2,J,出版影音及資通訊業,0.19,35.71
2013Q2,2013,2,K,金融及保險業,0.33,312.5
2013Q2,2013,2,L,不動產及住宅服務業,0.29,45.0
2013Q2,2013,2,M,專業、科學及技術服務業,0.01,-90.91
2013Q2,2013,2,N,支援服務業,0.05,-28.57
2013Q2,2013,2,O,公共行政及國防；強制性社會安全,-0.09,
2013Q2,2013,2,P,教育業,0.08,-27.27
2013Q2,2013,2,Q,醫療保健及社會工作服務業,0.01,
2013Q2,2013,2,R,藝術、娛樂及休閒服務業,0.02,100.0
2013Q2,2013,2,S,其他服務業,0.01,-83.33
2013Q2,2013,2,加值型營業稅,加值型營業稅,0.02,-33.33
2013Q2,2013,2,合計,合計,2.02,-16.87
2013Q2,2013,2,總計(生產面),總計(生產面),2.07,-14.81
2013Q2,2013,2,進口稅,進口稅,0.03,
2013Q3,2013,3,3級_工業,工業,1.26,-34.72
2013Q3,2013,3,3級_服務業,服務業,1.07,69.84
2013Q3,2013,3,3級_農業,農業,-0.06,
2013Q3,2013,3,A,農、林、漁、牧業,-0.06,
2013Q3,2013,3,B,礦業及土石採取業,0.0,
2013Q3,2013,3,C,製造業,1.26,-31.89
2013Q3,2013,3,D,電力及燃氣供應業,0.02,-80.0
2013Q3,2013,3,E,用水供應及污染整治業,0.0,-100.0
2013Q3,2013,3,F,營建工程業,-0.02,
2013Q3,2013,3,G,批發及零售業,0.02,-66.67
2013Q3,2013,3,GDP,GDP,1.95,-10.55
2013Q3,2013,3,H,運輸及倉儲業,0.19,375.0
2013Q3,2013,3,I,住宿及餐飲業,0.1,42.86
2013Q3,2013,3,J,出版影音及資通訊業,0.14,133.33
2013Q3,2013,3,K,金融及保險業,0.24,
2013Q3,2013,3,L,不動產及住宅服務業,0.14,-36.36
2013Q3,2013,3,M,專業、科學及技術服務業,0.06,50.0
2013Q3,2013,3,N,支援服務業,0.04,-33.33
2013Q3,2013,3,O,公共行政及國防；強制性社會安全,-0.02,
2013Q3,2013,3,P,教育業,-0.05,
2013Q3,2013,3,Q,醫療保健及社會工作服務業,-0.03,
2013Q3,2013,3,R,藝術、娛樂及休閒服務業,0.02,0.0
2013Q3,2013,3,S,其他服務業,0.03,-62.5
2013Q3,2013,3,加值型營業稅,加值型營業稅,0.18,
2013Q3,2013,3,合計,合計,2.08,-20.91
2013Q3,2013,3,總計(生產面),總計(生產面),2.27,-11.33
2013Q3,2013,3,進口稅,進口稅,0.01,-50.0
2013Q4,2013,4,3級_工業,工業,1.2,-25.47
2013Q4,2013,4,3級_服務業,服務業,2.17,97.27
2013Q4,2013,4,3級_農業,農業,0.1,
2013Q4,2013,4,A,農、林、漁、牧業,0.1,
2013Q4,2013,4,B,礦業及土石採取業,-0.01,
2013Q4,2013,4,C,製造業,1.09,-44.95
2013Q4,2013,4,D,電力及燃氣供應業,0.07,
2013Q4,2013,4,E,用水供應及污染整治業,-0.02,
2013Q4,2013,4,F,營建工程業,0.07,250.0
2013Q4,2013,4,G,批發及零售業,0.52,26.83
2013Q4,2013,4,GDP,GDP,3.73,-16.74
2013Q4,2013,4,H,運輸及倉儲業,0.25,400.0
2013Q4,2013,4,I,住宿及餐飲業,0.11,450.0
2013Q4,2013,4,J,出版影音及資通訊業,0.18,500.0
2013Q4,2013,4,K,金融及保險業,0.38,137.5
2013Q4,2013,4,L,不動產及住宅服務業,0.23,-34.29
2013Q4,2013,4,M,專業、科學及技術服務業,0.05,25.0
2013Q4,2013,4,N,支援服務業,0.05,-28.57
2013Q4,2013,4,O,公共行政及國防；強制性社會安全,-0.07,
2013Q4,2013,4,P,教育業,0.05,-64.29
2013Q4,2013,4,Q,醫療保健及社會工作服務業,0.0,
2013Q4,2013,4,R,藝術、娛樂及休閒服務業,0.04,100.0
2013Q4,2013,4,S,其他服務業,0.08,700.0
2013Q4,2013,4,加值型營業稅,加值型營業稅,0.24,
2013Q4,2013,4,合計,合計,3.17,17.41
2013Q4,2013,4,總計(生產面),總計(生產面),3.47,32.95
2013Q4,2013,4,進口稅,進口稅,0.06,200.0
2014Q1,2014,1,3級_工業,工業,2.21,198.65
2014Q1,2014,1,3級_服務業,服務業,1.84,40.46
2014Q1,2014,1,3級_農業,農業,0.08,
2014Q1,2014,1,A,農、林、漁、牧業,0.08,
2014Q1,2014,1,B,礦業及土石採取業,-0.01,
2014Q1,2014,1,C,製造業,2.18,275.86
2014Q1,2014,1,D,電力及燃氣供應業,0.04,-66.67
2014Q1,2014,1,E,用水供應及污染整治業,0.01,
2014Q1,2014,1,F,營建工程業,-0.01,
2014Q1,2014,1,G,批發及零售業,0.47,123.81
2014Q1,2014,1,GDP,GDP,4.69,212.67
2014Q1,2014,1,H,運輸及倉儲業,0.03,-83.33
