西元年,月,民國年,產業,生產指數
2022,5,民國111年5月,非金屬礦物製品業,87.78
2022,5,民國111年5月,食品及飼品業,93.87
2022,5,民國111年5月,飲料業,98.89
2022,6,民國111年6月,其他化學製品業,90.13
2022,6,民國111年6月,其他製造業,88.71
2022,6,民國111年6月,其他運輸工具及其零件業,103.05
2022,6,民國111年6月,化學工業,112.74
2022,6,民國111年6月,化學材料及肥料業,122.98
2022,6,民國111年6月,印刷及資料儲存媒體複製業,93.68
2022,6,民國111年6月,基本金屬業,96.63
2022,6,民國111年6月,塑膠製品業,93.57
2022,6,民國111年6月,家具業,93.78
2022,6,民國111年6月,成衣及服飾品業,93.03
2022,6,民國111年6月,木竹製品業,106.95
2022,6,民國111年6月,機械設備業,94.99
2022,6,民國111年6月,橡膠製品業,136.34
2022,6,民國111年6月,民生工業,93.92
2022,6,民國111年6月,汽車及其零件業,102.33
2022,6,民國111年6月,產業用機械設備維修及安裝業,121.07
2022,6,民國111年6月,皮革、毛皮及其製品業,99.06
2022,6,民國111年6月,石油及煤製品業,97.75
2022,6,民國111年6月,紙漿、紙及紙製品業,83.91
2022,6,民國111年6月,紡織業,88.92
2022,6,民國111年6月,菸草業,93.76
2022,6,民國111年6月,藥品及醫用化學製品業,98.82
2022,6,民國111年6月,資訊電子工業,118.36
2022,6,民國111年6月,金屬機電工業,99.95
2022,6,民國111年6月,金屬製品業,89.03
2022,6,民國111年6月,電力設備及配備業,88.85
2022,6,民國111年6月,電子零組件業,102.62
2022,6,民國111年6月,電腦、電子產品及光學製品業,101.6
2022,6,民國111年6月,非金屬礦物製品業,87.88
2022,6,民國111年6月,食品及飼品業,93.25
2022,6,民國111年6月,飲料業,97.12
2022,7,民國111年7月,其他化學製品業,86.49
2022,7,民國111年7月,其他製造業,87.32
2022,7,民國111年7月,其他運輸工具及其零件業,108.84
2022,7,民國111年7月,化學工業,111.69
2022,7,民國111年7月,化學材料及肥料業,114.23
2022,7,民國111年7月,印刷及資料儲存媒體複製業,93.11
2022,7,民國111年7月,基本金屬業,95.54
2022,7,民國111年7月,塑膠製品業,96.72
2022,7,民國111年7月,家具業,92.7
2022,7,民國111年7月,成衣及服飾品業,91.44
2022,7,民國111年7月,木竹製品業,100.34
2022,7,民國111年7月,機械設備業,99.54
2022,7,民國111年7月,橡膠製品業,105.0
2022,7,民國111年7月,民生工業,92.18
2022,7,民國111年7月,汽車及其零件業,98.72
2022,7,民國111年7月,產業用機械設備維修及安裝業,121.33
2022,7,民國111年7月,皮革、毛皮及其製品業,94.15
2022,7,民國111年7月,石油及煤製品業,99.93
2022,7,民國111年7月,紙漿、紙及紙製品業,104.43
2022,7,民國111年7月,紡織業,104.65
2022,7,民國111年7月,菸草業,109.51
2022,7,民國111年7月,藥品及醫用化學製品業,96.5
2022,7,民國111年7月,資訊電子工業,121.42
2022,7,民國111年7月,金屬機電工業,99.65
2022,7,民國111年7月,金屬製品業,83.08
2022,7,民國111年7月,電力設備及配備業,90.92
2022,7,民國111年7月,電子零組件業,102.92
2022,7,民國111年7月,電腦、電子產品及光學製品業,102.03
2022,7,民國111年7月,非金屬礦物製品業,86.15
2022,7,民國111年7月,食品及飼品業,98.69
2022,7,民國111年7月,飲料業,105.83
2022,8,民國111年8月,其他化學製品業,78.67
2022,8,民國111年8月,其他製造業,81.78
2022,8,民國111年8月,其他運輸工具及其零件業,98.83
2022,8,民國111年8月,化學工業,120.02
2022,8,民國111年8月,化學材料及肥料業,111.74
2022,8,民國111年8月,印刷及資料儲存媒體複製業,93.79
2022,8,民國111年8月,基本金屬業,93.76
2022,8,民國111年8月,塑膠製品業,98.96
2022,8,民國111年8月,家具業,93.12
2022,8,民國111年8月,成衣及服飾品業,92.67
2022,8,民國111年8月,木竹製品業,99.72
2022,8,民國111年8月,機械設備業,102.06
2022,8,民國111年8月,橡膠製品業,98.45
2022,8,民國111年8月,民生工業,93.81
2022,8,民國111年8月,汽車及其零件業,100.81
2022,8,民國111年8月,產業用機械設備維修及安裝業,122.51
2022,8,民國111年8月,皮革、毛皮及其製品業,90.19
2022,8,民國111年8月,石油及煤製品業,99.68
2022,8,民國111年8月,紙漿、紙及紙製品業,105.44
2022,8,民國111年8月,紡織業,112.82
2022,8,民國111年8月,菸草業,116.47
2022,8,民國111年8月,藥品及醫用化學製品業,98.43
2022,8,民國111年8月,資訊電子工業,112.01
2022,8,民國111年8月,金屬機電工業,101.31
2022,8,民國111年8月,金屬製品業,77.25
2022,8,民國111年8月,電力設備及配備業,94.41
2022,8,民國111年8月,電子零組件業,107.21
2022,8,民國111年8月,電腦、電子產品及光學製品業,105.91
2022,8,民國111年8月,非金屬礦物製品業,94.39
2022,8,民國111年8月,食品及飼品業,101.98
2022,8,民國111年8月,飲料業,109.8
2022,9,民國111年9月,其他化學製品業,76.19
2022,9,民國111年9月,其他製造業,75.28
2022,9,民國111年9月,其他運輸工具及其零件業,104.62
2022,9,民國111年9月,化學工業,118.88
2022,9,民國111年9月,化學材料及肥料業,109.21
2022,9,民國111年9月,印刷及資料儲存媒體複製業,91.43
2022,9,民國111年9月,基本金屬業,90.1
2022,9,民國111年9月,塑膠製品業,90.62
2022,9,民國111年9月,家具業,85.22
2022,9,民國111年9月,成衣及服飾品業,82.62
2022,9,民國111年9月,木竹製品業,80.99
2022,9,民國111年9月,機械設備業,91.43
2022,9,民國111年9月,橡膠製品業,98.75
2022,9,民國111年9月,民生工業,86.17
2022,9,民國111年9月,汽車及其零件業,96.86
2022,9,民國111年9月,產業用機械設備維修及安裝業,113.48
2022,9,民國111年9月,皮革、毛皮及其製品業,86.35
2022,9,民國111年9月,石油及煤製品業,95.26
2022,9,民國111年9月,紙漿、紙及紙製品業,91.39
2022,9,民國111年9月,紡織業,106.63
2022,9,民國111年9月,菸草業,100.51
2022,9,民國111年9月,藥品及醫用化學製品業,87.8
2022,9,民國111年9月,資訊電子工業,108.67
2022,9,民國111年9月,金屬機電工業,95.25
2022,9,民國111年9月,金屬製品業,76.08
2022,9,民國111年9月,電力設備及配備業,87.56
2022,9,民國111年9月,電子零組件業,100.16
2022,9,民國111年9月,電腦、電子產品及光學製品業,98.26
2022,9,民國111年9月,非金屬礦物製品業,83.45
2022,9,民國111年9月,食品及飼品業,92.53
2022,9,民國111年9月,飲料業,98.78
2022,10,民國111年10月,其他化學製品業,79.99
2022,10,民國111年10月,其他製造業,71.63
2022,10,民國111年10月,其他運輸工具及其零件業,101.73
2022,10,民國111年10月,化學工業,110.89
2022,10,民國111年10月,化學材料及肥料業,102.51
2022,10,民國111年10月,印刷及資料儲存媒體複製業,91.33
2022,10,民國111年10月,基本金屬業,89.43
2022,10,民國111年10月,塑膠製品業,85.74
2022,10,民國111年10月,家具業,86.89
2022,10,民國111年10月,成衣及服飾品業,76.19
2022,10,民國111年10月,木竹製品業,91.11
2022,10,民國111年10月,機械設備業,90.84
2022,10,民國111年10月,橡膠製品業,96.2
2022,10,民國111年10月,民生工業,80.73
2022,10,民國111年10月,汽車及其零件業,90.81
2022,10,民國111年10月,產業用機械設備維修及安裝業,107.38
2022,10,民國111年10月,皮革、毛皮及其製品業,86.62
2022,10,民國111年10月,石油及煤製品業,104.6
2022,10,民國111年10月,紙漿、紙及紙製品業,84.5
2022,10,民國111年10月,紡織業,104.69
2022,10,民國111年10月,菸草業,88.93
2022,10,民國111年10月,藥品及醫用化學製品業,89.47
2022,10,民國111年10月,資訊電子工業,119.27
2022,10,民國111年10月,金屬機電工業,93.81
2022,10,民國111年10月,金屬製品業,80.39
2022,10,民國111年10月,電力設備及配備業,84.34
2022,10,民國111年10月,電子零組件業,97.86
2022,10,民國111年10月,電腦、電子產品及光學製品業,96.54
2022,10,民國111年10月,非金屬礦物製品業,87.71
2022,10,民國111年10月,食品及飼品業,91.59
2022,10,民國111年10月,飲料業,101.26
2022,11,民國111年11月,其他化學製品業,76.27
2022,11,民國111年11月,其他製造業,78.53
2022,11,民國111年11月,其他運輸工具及其零件業,108.99
2022,11,民國111年11月,化學工業,111.6
2022,11,民國111年11月,化學材料及肥料業,83.43
2022,11,民國111年11月,印刷及資料儲存媒體複製業,93.73
2022,11,民國111年11月,基本金屬業,91.59
2022,11,民國111年11月,塑膠製品業,90.47
2022,11,民國111年11月,家具業,89.85
2022,11,民國111年11月,成衣及服飾品業,78.13
2022,11,民國111年11月,木竹製品業,87.04
2022,11,民國111年11月,機械設備業,95.8
2022,11,民國111年11月,橡膠製品業,101.11
2022,11,民國111年11月,民生工業,80.06
2022,11,民國111年11月,汽車及其零件業,94.06
2022,11,民國111年11月,產業用機械設備維修及安裝業,107.67
2022,11,民國111年11月,皮革、毛皮及其製品業,83.06
2022,11,民國111年11月,石油及煤製品業,118.52
2022,11,民國111年11月,紙漿、紙及紙製品業,83.36
2022,11,民國111年11月,紡織業,110.43
2022,11,民國111年11月,菸草業,99.81
2022,11,民國111年11月,藥品及醫用化學製品業,89.39
2022,11,民國111年11月,資訊電子工業,120.69
2022,11,民國111年11月,金屬機電工業,94.32
2022,11,民國111年11月,金屬製品業,78.21
2022,11,民國111年11月,電力設備及配備業,89.71
2022,11,民國111年11月,電子零組件業,98.14
2022,11,民國111年11月,電腦、電子產品及光學製品業,96.77
2022,11,民國111年11月,非金屬礦物製品業,92.6
2022,11,民國111年11月,食品及飼品業,96.38
2022,11,民國111年11月,飲料業,107.49
2022,12,民國111年12月,其他化學製品業,77.32
2022,12,民國111年12月,其他製造業,76.57
2022,12,民國111年12月,其他運輸工具及其零件業,108.14
2022,12,民國111年12月,化學工業,109.85
2022,12,民國111年12月,化學材料及肥料業,102.47
2022,12,民國111年12月,印刷及資料儲存媒體複製業,93.39
2022,12,民國111年12月,基本金屬業,92.13
2022,12,民國111年12月,塑膠製品業,88.84
2022,12,民國111年12月,家具業,96.48
2022,12,民國111年12月,成衣及服飾品業,78.65
2022,12,民國111年12月,木竹製品業,90.4
2022,12,民國111年12月,機械設備業,94.07
2022,12,民國111年12月,橡膠製品業,112.91
2022,12,民國111年12月,民生工業,82.98
2022,12,民國111年12月,汽車及其零件業,96.98
2022,12,民國111年12月,產業用機械設備維修及安裝業,102.1
2022,12,民國111年12月,皮革、毛皮及其製品業,87.23
2022,12,民國111年12月,石油及煤製品業,120.1
2022,12,民國111年12月,紙漿、紙及紙製品業,88.07
2022,12,民國111年12月,紡織業,94.81
2022,12,民國111年12月,菸草業,101.37
2022,12,民國111年12月,藥品及醫用化學製品業,89.16
2022,12,民國111年12月,資訊電子工業,133.12
2022,12,民國111年12月,金屬機電工業,93.87
2022,12,民國111年12月,金屬製品業,79.67
2022,12,民國111年12月,電力設備及配備業,88.03
2022,12,民國111年12月,電子零組件業,95.59
2022,12,民國111年12月,電腦、電子產品及光學製品業,94.15
2022,12,民國111年12月,非金屬礦物製品業,87.5
2022,12,民國111年12月,食品及飼品業,98.49
2022,12,民國111年12月,飲料業,116.38
2023,1,民國112年1月,其他化學製品業,71.2
2023,1,民國112年1月,其他製造業,53.07
2023,1,民國112年1月,其他運輸工具及其零件業,78.79
2023,1,民國112年1月,化學工業,85.92
2023,1,民國112年1月,化學材料及肥料業,105.17
2023,1,民國112年1月,印刷及資料儲存媒體複製業,76.56
2023,1,民國112年1月,基本金屬業,71.78
2023,1,民國112年1月,塑膠製品業,63.83
2023,1,民國112年1月,家具業,74.5
2023,1,民國112年1月,成衣及服飾品業,57.45
2023,1,民國112年1月,木竹製品業,68.41
2023,1,民國112年1月,機械設備業,74.03
2023,1,民國112年1月,橡膠製品業,99.76
2023,1,民國112年1月,民生工業,63.44
2023,1,民國112年1月,汽車及其零件業,67.43
2023,1,民國112年1月,產業用機械設備維修及安裝業,82.78
2023,1,民國112年1月,皮革、毛皮及其製品業,76.79
2023,1,民國112年1月,石油及煤製品業,77.43
2023,1,民國112年1月,紙漿、紙及紙製品業,60.6
2023,1,民國112年1月,紡織業,70.39
2023,1,民國112年1月,菸草業,82.09
2023,1,民國112年1月,藥品及醫用化學製品業,73.15
2023,1,民國112年1月,資訊電子工業,110.55
2023,1,民國112年1月,金屬機電工業,78.72
2023,1,民國112年1月,金屬製品業,69.94
2023,1,民國112年1月,電力設備及配備業,64.33
2023,1,民國112年1月,電子零組件業,82.48
2023,1,民國112年1月,電腦、電子產品及光學製品業,82.13
2023,1,民國112年1月,非金屬礦物製品業,64.84
2023,1,民國112年1月,食品及飼品業,75.72
2023,1,民國112年1月,飲料業,96.21
2023,2,民國112年2月,其他化學製品業,75.73
2023,2,民國112年2月,其他製造業,57.79
2023,2,民國112年2月,其他運輸工具及其零件業,95.37
2023,2,民國112年2月,化學工業,87.9
2023,2,民國112年2月,化學材料及肥料業,105.62
2023,2,民國112年2月,印刷及資料儲存媒體複製業,83.62
2023,2,民國112年2月,基本金屬業,81.68
2023,2,民國112年2月,塑膠製品業,82.42
2023,2,民國112年2月,家具業,79.23
2023,2,民國112年2月,成衣及服飾品業,67.57
2023,2,民國112年2月,木竹製品業,77.24
2023,2,民國112年2月,機械設備業,89.02
2023,2,民國112年2月,橡膠製品業,94.09
2023,2,民國112年2月,民生工業,73.07
2023,2,民國112年2月,汽車及其零件業,72.73
2023,2,民國112年2月,產業用機械設備維修及安裝業,88.92
2023,2,民國112年2月,皮革、毛皮及其製品業,82.27
2023,2,民國112年2月,石油及煤製品業,79.07
2023,2,民國112年2月,紙漿、紙及紙製品業,72.24
2023,2,民國112年2月,紡織業,84.41
2023,2,民國112年2月,菸草業,86.08
2023,2,民國112年2月,藥品及醫用化學製品業,85.09
2023,2,民國112年2月,資訊電子工業,119.76
2023,2,民國112年2月,金屬機電工業,78.71
2023,2,民國112年2月,金屬製品業,78.05
2023,2,民國112年2月,電力設備及配備業,77.02
2023,2,民國112年2月,電子零組件業,76.79
2023,2,民國112年2月,電腦、電子產品及光學製品業,75.68
2023,2,民國112年2月,非金屬礦物製品業,75.49
2023,2,民國112年2月,食品及飼品業,80.71
2023,2,民國112年2月,飲料業,92.87
2023,3,民國112年3月,其他化學製品業,84.13
2023,3,民國112年3月,其他製造業,74.94
2023,3,民國112年3月,其他運輸工具及其零件業,117.59
2023,3,民國112年3月,化學工業,114.34
2023,3,民國112年3月,化學材料及肥料業,101.51
2023,3,民國112年3月,印刷及資料儲存媒體複製業,99.99
2023,3,民國112年3月,基本金屬業,95.63
2023,3,民國112年3月,塑膠製品業,92.17
2023,3,民國112年3月,家具業,97.45
2023,3,民國112年3月,成衣及服飾品業,77.12
2023,3,民國112年3月,木竹製品業,90.92
2023,3,民國112年3月,機械設備業,101.21
2023,3,民國112年3月,橡膠製品業,119.12
2023,3,民國112年3月,民生工業,87.99
2023,3,民國112年3月,汽車及其零件業,92.77
2023,3,民國112年3月,產業用機械設備維修及安裝業,102.44
2023,3,民國112年3月,皮革、毛皮及其製品業,92.08
2023,3,民國112年3月,石油及煤製品業,97.46
2023,3,民國112年3月,紙漿、紙及紙製品業,91.8
2023,3,民國112年3月,紡織業,101.41
2023,3,民國112年3月,菸草業,101.39
