日期,淨尖峰供電能力(萬瓩),尖峰負載(萬瓩),備轉容量(萬瓩),備轉容量率(%),工業用電(百萬度),民生用電(百萬度),核一#1(萬瓩),核一#2(萬瓩),核二#1(萬瓩),核二#2(萬瓩),核三#1(萬瓩),核三#2(萬瓩),林口#1(萬瓩),林口#2(萬瓩),林口#3(萬瓩),台中#1(萬瓩),台中#2(萬瓩),台中#3(萬瓩),台中#4(萬瓩),台中#5(萬瓩),台中#6(萬瓩),台中#7(萬瓩),台中#8(萬瓩),台中#9(萬瓩),台中#10(萬瓩),興達#1(萬瓩),興達#2(萬瓩),興達#3(萬瓩),興達#4(萬瓩),大林#1(萬瓩),大林#2(萬瓩),和平#1(萬瓩),和平#2(萬瓩),麥寮#1(萬瓩),麥寮#2(萬瓩),麥寮#3(萬瓩),汽電共生(萬瓩),大潭 (#1-#6)(萬瓩),通霄 (#1-#6)(萬瓩),興達 (#1-#5)(萬瓩),南部 (#1-#4)(萬瓩),大林(#5-#6)(萬瓩),海湖 (#1-#2)(萬瓩),國光 #1(萬瓩),新桃#1(萬瓩),星彰#1(萬瓩),星元#1(萬瓩),嘉惠#1(萬瓩),豐德(#1-#2)(萬瓩),協和 (#1-#4)(萬瓩),氣渦輪(萬瓩),離島(萬瓩),德基(萬瓩),青山(萬瓩),谷關(萬瓩),天輪(萬瓩),馬鞍(萬瓩),萬大(萬瓩),大觀(萬瓩),鉅工(萬瓩),大觀二(萬瓩),明潭(萬瓩),碧海(萬瓩),立霧(萬瓩),龍澗(萬瓩),卓蘭(萬瓩),水里(萬瓩),其他小水力(萬瓩),風力發電(萬瓩),太陽能發電(萬瓩)
20260107,3375.5,3038.7,336.8,11.09,359.694,243.64,0,0,0,0,0,0,75.6,0,75.6,47.1,48,0,0,49.3,0,43.2,48.8,0,51.8,0,0,0,0,0,75.8,59.6,60.2,0,0,0,119,420.2,311.4,115.3,115.1,29.5,45.9,47.6,45.3,54,56.2,117.8,203.8,28.1,0,11.5,6.5,10,2.1,0,1.6,0,0.5,0.2,45.7,47.2,5.5,0,1,4,0,22.8,333.1,0
20260108,3426.9,3040.4,386.5,12.71,361.194,244.656,0,0,0,0,0,0,75.6,0,75.6,42.2,42.3,0,0,42.8,0,48.1,44.5,0,51.8,0,0,0,0,0,75.8,59.9,60.1,0,0,0,117.6,417.9,307.5,119.5,113.9,29.6,45.9,48,45.3,51.8,53.1,119.3,208.5,27.8,0,11.4,6.6,12.2,1.8,0,1.3,0,0,0,67.8,49.4,0.6,0,2.8,4,0,20.4,335.6,0
20260109,3849.3,3011.8,837.5,27.8,359.594,243.572,0,0,0,0,0,0,75.5,0,75.7,36.8,37.2,0,0,43,0,41,41.4,0,40,0,0,0,0,0,75.8,57.3,56.4,0,0,0,101.3,402.7,304.7,112.5,101.8,29.4,45.9,42.9,0,0,55.1,69,197.7,27.7,0,10.2,0,2,1.4,0,1.4,0,0.3,0,0,0,0.6,0,0,0,0,10.2,316.4,522.1
20260110,3115.7,2835.6,280.1,9.88,339.105,229.693,0,0,0,0,0,0,75.4,0,75.8,46.5,47.1,0,0,48,0,48.1,49,0,31.4,0,0,0,0,0,75.9,60,58.6,0,0,0,84.2,469.2,296.7,175.2,84.8,29.6,45.9,48.9,0,0,55,119.3,211.8,27.9,0,11.3,3,3,1.1,0,0.9,0,0.3,0.1,70.2,62.9,0.5,0,0,4.1,0,21.8,315,0
20260111,3199.3,2822.9,376.4,13.33,323.989,219.454,0,0,0,0,0,0,75.6,0,75.6,37.8,38.3,0,0,38.7,0,39,39.3,0,38.7,0,0,0,0,0,75.9,55.4,55.5,0,0,0,84.2,466.1,309.3,178.1,112.6,29.4,42.6,47.8,0,48.9,48.6,48.2,208,28.4,0,11.2,3.1,5.6,0.9,0,0.9,0,0.1,0.1,38.2,84.7,3.9,0,3,4.1,0,12.5,319.8,0
20260112,3746,3018.4,727.6,24.11,353.085,239.163,0,0,0,0,0,0,75.4,0,75.9,50.7,51.5,0,0,52.9,0,50.3,37.6,0,51.8,0,0,0,0,0,75.7,60,58.8,0,0,0,115,427,317.4,181,115.3,54.6,45.9,49.2,45.3,53.2,54.9,119.2,206.7,81.1,0,11.4,6.1,20,1,0,0.7,0.5,0.3,0.2,56.1,85.2,2.9,0,4.8,4,0,20.8,57.4,0
20260113,3401.1,3007.4,393.7,13.09,356.834,241.702,0,0,0,0,0,0,75.4,0,75.8,40.3,40.6,0,0,42.2,37.9,42.3,53.4,0,50.8,0,0,0,0,0,75.8,60,58.7,0,0,0,109.4,466.1,254,111.2,112.5,44.6,45.9,48.8,45.3,52.8,54.4,119.2,206.7,28.3,0,11.3,3.8,4.3,1.1,0,0.8,0.5,0.6,0.2,61.8,92.2,4.3,0,1.1,5.9,0,20.9,217.8,0
20260114,3606,3010.4,595.6,19.78,355.695,240.931,0,0,0,0,0,0,75.6,0,76,45.9,46.1,0,0,39.8,38.2,45.5,45.9,0,52.8,0,0,0,0,0,75.8,60,59.3,0,0,0,107.8,455.4,312.6,164.2,115.2,36.4,44.4,47.6,45.4,48.7,54,118.7,205.9,35.7,0,9.9,3.6,6,1.6,0,1,0.5,0.7,0,32.8,48.4,0.5,0,0,1.8,0,25.5,91.4,179.3
20260115,3772.8,3026.8,746,24.65,355.278,240.648,0,0,0,0,0,0,75.6,0,75.7,37.7,37.8,18.3,0,35.1,0,36.2,36.6,0,47.8,0,0,0,0,0,75.8,53.1,56.5,0,0,0,99.8,398.5,282.9,148.5,90.7,0,45.9,48.2,45.3,0,26.3,68.9,206.6,28.1,0,10.1,0,0,1.1,0,1,0.5,0.7,0,1.4,30.5,0.7,0,0,0,0,13.5,84.5,611.9
20260116,3420.3,3019.5,400.8,13.27,354.192,239.912,0,0,0,0,0,0,75.6,0,75.8,32,32.5,33.4,0,33.2,0,33.1,33.7,0,33.5,0,0,0,0,0,75.6,51,56.5,0,0,0,96.9,503.4,305.2,169.5,114,8.5,45.9,48.7,45.3,45.3,0,0,202.8,28.1,0,8.9,0,2.4,1.7,0,1.5,0.5,0.6,0,16.7,15.2,0.6,0,0,0,0,13.5,194,432.2
20260117,3328,2818.8,509.2,18.06,335.459,227.224,0,0,0,0,0,0,75.6,0,75.2,22.6,23.2,23.9,0,24,0,23.6,24.2,0,23.9,0,0,0,0,0,75.8,55.5,58.8,0,0,0,78.2,494.1,303.6,69.8,115.2,29.7,39.5,39,45.4,38,53.7,119.1,131.7,14,0,10.7,4,8.3,2.2,0,1.6,0.5,0.7,0,60.4,64.9,4.8,0,2.1,4,0,26.3,352.6,0
20260118,3279.7,2760.7,519,18.8,320.24,216.916,0,0,0,0,0,0,75.6,0,75.9,22.6,23.2,24.3,0,24,0,23.6,24.2,0,24.1,0,0,0,0,0,75.8,48.9,56.4,0,0,0,90.1,508.7,304.6,68,99.9,29.5,0,48.7,45.3,52.4,53.9,50.3,207.1,14,0,10.8,6.4,10.7,2,0,1.5,0.5,0.7,0,33.4,63.2,2.2,0,0,4,0,21.5,345.1,0
20260119,3549,3015.1,533.9,17.71,348.263,235.897,0,0,0,0,0,0,75.6,0,75.2,39.1,39.3,40.3,0,40.5,0,45.8,40.8,0,51.8,0,0,0,0,0,75.8,59.7,58.8,0,0,0,112.6,451.5,304.3,80.8,99.7,47.5,45.9,46.2,45.4,52.2,53.6,119.3,206.7,28.3,0,9.6,0,2,1.2,0,0.7,0.6,0.7,0,22.6,46,0.5,0,0,3.5,0,25.9,367.3,147.6
20260120,3596.3,3016.1,580.2,19.24,354.509,240.128,0,0,0,0,0,0,75.6,0,75.6,36.7,51.4,38.6,0,38.8,0,40.4,38.4,0,51.7,0,0,0,0,0,75.9,60,56.5,0,0,0,111.1,447.4,288.9,70.2,99.6,43.1,45.9,47,45.3,52.8,54.6,119.3,197.8,27.9,0,9.6,3.3,3.2,1.1,0,0.9,1,1.9,0.6,39.6,64.7,0.5,0,0,2.8,0,21.8,354.4,170.2
20260121,3387,3047.6,339.4,11.14,357.58,242.207,0,0,0,0,0,0,76,0,75.6,51.5,51.8,42.7,0,52.9,0,48.1,48.5,0,51.6,0,0,0,0,0,75.9,59.9,58.9,0,0,0,111.5,503.4,313.6,86.3,99.8,54.7,45.9,46.2,45.2,47.1,55.9,119.2,206.9,28.1,0,10.2,4.8,7.8,0.8,0,0.7,0.7,4.3,1.6,29.7,60.1,4.8,0,1,4,0,27.2,358.9,0
20260122,3352.8,3101.2,251.6,8.11,364.407,246.832,0,0,0,0,0,0,75.7,0,76.1,51,51.9,42.9,0,52.9,0,50.1,50.3,0,52,0,0,0,0,0,75.6,59.9,57.4,0,0,0,105.8,535.3,317.9,124.4,99.8,0,45.8,47.8,45.3,53.9,49.6,119.2,208.1,47.8,0,10.4,3.3,3.9,0.8,0,0.7,0.7,3.8,1.3,57.4,69.5,5.9,0,3,2.6,0,27.9,341.9,0
20260123,3621.1,3002.4,618.7,20.61,358.739,242.992,0,0,0,0,0,0,75.6,0,75.8,33.6,34.5,34.2,0,35.4,0,35.3,36.1,0,50.5,0,0,0,0,0,76.1,59.9,57.2,0,0,0,109.3,500.6,306.4,120.5,99.8,0,43.1,42.5,45.3,53,48.5,111.8,189.8,28,0,10.8,3,2.6,0.9,0,0.8,0.7,3.1,1.3,38.1,30.2,0.5,0,0,2.7,0,26.6,341.9,169.3
20260124,3150.5,2855,295.5,10.35,340.882,230.897,0,0,0,0,0,0,75.3,0,75.7,42.4,44,41.9,0,48.4,0,43.9,46.8,0,47.2,0,0,0,0,0,75.7,59.9,58.5,0,0,0,73.7,488.3,313.3,140.7,99.9,0,39.5,47.4,45.3,48.5,54.8,0,207,47.7,0,9.5,6.5,14.1,1.1,0,0.8,0.7,4.1,1.4,35.6,67.7,5.1,0,2.8,4,0,27,331.6,0
20260125,3151.6,2798,353.6,12.64,325.695,220.611,0,0,0,0,0,0,75.6,0,75.8,50.6,51.5,0,0,52.5,38.4,52.5,52.9,0,51.2,0,0,0,0,0,75.8,55.4,56.4,0,0,0,88.8,531.7,305.8,136.7,100.1,30,45.9,43.6,45.3,52.8,54.6,0,199.4,27.9,0,12.2,3.2,4.1,2.2,0,1.6,0.7,4.1,1.4,14.4,62.1,4.8,0,4,3.9,0,25.7,216.7,0
20260126,3566.9,3028.4,538.5,17.78,351.869,238.34,0,0,0,0,0,0,75.6,0,75.9,50.5,51.8,0,0,51.2,51.8,51.3,51.7,0,52.1,0,0,0,0,0,75.8,56.4,56.5,0,0,0,89.8,532,311,131,86.3,44.7,45.9,45.9,45.3,52.8,54.5,80.2,200.6,39.3,0,10.5,1,2,2.2,0,1.6,0.9,3.5,1.2,9.3,39.4,2.3,0,0,0,0,13.6,51.9,386.8
20260127,3877.7,3038.3,839.4,27.62,358.321,242.71,0,0,0,0,0,0,75.6,0,76,36.9,37.8,0,0,38,38.6,38.1,38.5,0,51.9,0,0,0,0,0,76,57.3,56.5,0,0,0,88,463.1,304.9,98.4,92.2,44.6,44.9,44.5,0,0,52.8,68.9,151.5,27.9,0,10.7,0,0,2.1,0,1.6,1,2.7,0.9,0,0,0.5,0,0,0,0,12.1,309.6,594
20260128,3534.9,3029.1,505.8,16.7,356.985,241.804,0,0,0,0,0,0,75.6,0,75.9,46.9,36.1,0,0,37,37.8,37,37.1,0,51.5,0,0,0,0,0,76.1,59.9,58.9,0,0,0,105.3,496,309.4,81,93.7,39.6,45.9,43.1,45.3,53.1,45.4,104,179.8,28.4,0,8.4,3.3,2,1.1,0,0.8,0.9,2.9,0.9,15.2,49.8,0.6,0,0,2.7,0,22.7,356.5,181.1
20260129,4013.3,3024.8,988.5,32.68,356.029,241.157,0,0,0,0,0,0,75.6,0,75.7,42.6,42.2,0,0,42.9,43.6,40,40.6,0,51.4,0,0,0,0,0,75.8,60,58.9,0,0,0,106.9,462,282.1,74.8,78,39.4,39.5,46,45.4,44.1,53.9,110.7,185.3,28.2,0,10.2,3.2,3.6,0.8,0,0.7,0.9,4,1.4,15,19.1,0.5,0,0,2.5,0,23.7,345.3,183.6
20260130,3883.2,3050.8,832.4,27.28,357.146,241.914,0,0,0,0,0,0,75.2,0,76.1,32.3,46.9,0,0,38,34.1,36.8,33.7,0,51.4,0,0,0,0,0,75.8,59.5,58.6,0,0,0,108,460,305.8,86.6,89.5,39.7,40.7,43.2,45.3,40.2,54.3,97.5,133.3,27.9,0,10.3,0,1,0.8,0,0.7,0.9,3.2,1.1,1.7,0,0.6,0,0,0,0,14.5,233.8,509.1
20260131,3359.4,2806,553.4,19.72,335.589,227.312,0,0,0,0,0,0,75.5,0,75.4,26.3,26.5,0,0,28.3,28.8,27.4,27.7,0,28.4,0,0,0,0,0,44.6,60,58.9,0,0,0,73.9,474.4,308.9,62.1,83.1,39.6,39.5,47.5,48.1,44.2,45.3,119.2,197.1,28,0,10.4,3.4,4.5,1.1,0,0.8,0.9,4.7,1.7,44.2,44.9,3.5,0,2.1,4,0,25.2,351.8,0.9
20260201,3218.7,2788.2,430.5,15.44,330.39,235.428,0,0,0,0,0,0,75.5,0,75.2,37.4,37.8,0,0,38.8,39.3,39.3,34,0,39.9,0,0,0,0,0,75.8,56.1,56.4,0,0,0,74.3,489.1,308.5,75.5,100,39.5,0,42.9,0,44.2,45.3,112.1,141.3,28.2,0,9.5,0.5,2,1,0,0.8,0.9,3.7,1.2,14.6,65,3.6,0,0.5,4,0,26.6,342.7,0
20260202,3831.2,3034,797.2,26.28,361.044,257.27,0,0,0,0,0,0,75.6,0,75.6,22.5,22.7,0,0,23.7,24.1,23.6,0,19.6,24.4,0,0,0,0,0,75.8,56.4,56.4,0,0,0,96.3,458.9,291.2,79.1,85.7,39.4,39.5,23.5,63.5,43.1,44.5,42.6,92.6,28.2,0,10,0,1.5,1,0,0.8,1,2.8,0.9,1.3,18.1,0.8,0,0,0,0,12.7,352.3,532.9
20260203,3379,3012.3,366.7,12.17,365.305,260.307,0,0,0,0,0,0,75.6,0,75.7,36.2,36.3,0,0,37.4,37.8,37.4,0,37.4,37.8,0,0,0,0,0,75.9,59.9,58.9,0,0,0,110.1,511.7,305,91.8,83.5,44.6,45.9,48.5,63.5,50,54,119.2,148.9,28.1,0,11.2,6.4,12.1,2.1,0,1.5,0.9,3.7,1,36,70.8,3.4,0,3.7,4,0,27.2,310.5,0.8
20260204,3518,3065.8,452.2,14.75,370.439,263.965,0,0,0,0,0,0,75.5,0,75.6,44.4,44.4,0,0,46.1,46.3,45.8,0,38.4,51.3,0,0,0,0,0,75.8,59.7,58.4,0,0,0,109.4,522.6,303.4,159.6,99.9,44.5,45.8,48.7,63.6,52.6,54.1,118.5,150.1,33.2,0,10.9,4,6.9,2.2,0,1.6,1,3.1,1,26.5,57.3,1.1,0,0,1.8,0,22.2,87.8,204.3
20260205,4006.8,3106.4,900.4,28.99,371.464,264.696,0,0,0,0,0,0,75.6,0,75.3,37.1,37.5,0,0,38.1,38.6,38.1,0,37.8,38.5,0,0,0,0,0,75.8,57.3,56.5,0,0,0,93.8,486.3,274.8,177.9,99.7,44.5,45.7,42.8,63.5,0,45.1,50.3,149.4,28.1,0,10.9,0,0,2,0,1.5,0,3.6,1.2,0.1,0,0.1,0,0,0,0,12.3,25.8,760.6
20260206,3612.8,3167.4,445.4,14.06,371.012,264.374,0,0,0,0,0,0,75.6,0,75.3,50.3,50.9,0,0,53.2,53.2,50.8,0,23,49.8,0,0,0,0,0,75.8,57.3,49.5,0,0,0,90.1,530.2,287.9,180.2,99.9,44.5,45.9,48.2,63.6,52.1,53.6,111.9,151.2,27.9,0,10.7,3.2,4.9,1,0,0.9,0,2.7,0.9,26.5,13.7,4.5,0,0,0,0,13.5,42.1,377.7
20260207,3268.9,2834.7,434.2,15.32,345.863,246.452,0,0,0,0,0,0,75.6,0,75.9,36.8,37.3,0,0,38.5,38.4,38.1,0,37.9,38.8,0,0,0,0,0,75.7,59.9,58.4,0,0,0,74.6,434.2,287.9,104.3,97.5,44.5,45.9,43.7,63.5,44.3,0,112.8,139.3,27.9,0,10.7,2.7,5.8,0.9,0,0.8,1,3.3,1.1,49.6,63,3,0,3,4,0,25.5,344.4,2.2
20260208,3122.2,2862.8,259.4,9.06,335.589,239.132,0,0,0,0,0,0,75.8,0,76.1,49.5,50,0,0,51.5,51.4,43.1,0,50.2,45.3,0,0,0,0,0,75.8,52.5,52.7,0,0,0,77.7,445.7,280.6,116.2,99.9,44.4,0,49.3,0,53.7,56.9,119.4,102.6,28.2,0,10.9,6.4,10.8,1.1,0,0.9,1,4.2,1.5,47.7,65.7,4,0,1.1,3.9,0,26.9,320.3,0
20260209,3816.2,3046.7,769.5,25.26,363.324,258.895,0,0,0,0,0,0,75.7,0,75.6,51.4,51.8,0,0,53.2,52.7,52.1,0,51.3,44.9,0,0,0,0,0,75.9,59.9,57.4,0,0,0,110.9,489.4,282.1,183,96.7,44.4,45.9,47.5,63.5,53.2,55,117.6,96.2,27.9,0,10.4,6.5,9.4,2.1,0,1.6,1,4.2,1.3,45.4,79.8,4,0,2.9,4,0,20.6,205.7,1.3
20260210,3278.6,3011.9,266.7,8.86,366.391,261.081,0,0,0,0,0,0,75.6,35.2,75.9,50.6,51.1,0,0,52.7,52.3,51.4,0,51.5,44.9,0,0,0,0,0,75.8,59.5,57.9,0,0,0,117.8,535.5,303.9,217.6,99.9,44.5,45.9,48.3,63.6,52.9,54.8,119.2,97.8,71.4,0,17,4.4,4.3,2.3,0,1.8,1,4.1,1.2,33.1,58.3,4,0,3,4,0,25.8,5.2,1.8
20260211,3723.6,3007.7,715.9,23.81,363.208,258.812,0,0,0,0,0,0,66,56.8,75.6,22.5,22.7,0,0,24,23.4,28.6,0,23.7,24.1,0,0,0,0,0,75.8,60,58.4,0,0,0,115.1,423.1,303.8,125.9,98.9,44.5,40.2,16.5,63.5,43.4,44,113,95.4,28,0,17.5,3.2,3,3.1,0,2.4,1,3.8,1.3,19.9,27.4,0.6,0,0,0,0,24.3,330.3,255.6
20260212,3720.8,2944,776.8,26.39,356.829,254.267,0,0,0,0,0,0,25.2,56.9,75.7,24.8,0,0,9.1,24.6,24.5,24.1,0,25.4,24.8,0,0,0,0,0,75.8,59.9,57.6,0,0,0,125.9,454.9,299.2,130.3,93.2,44.5,38.8,3.9,62.8,45,45.5,113.2,97.4,13.9,0,10,3.5,5.4,3,0,2.3,1,3.7,1.5,15.5,42.8,1.2,0,0,0,0,20.2,278.6,278.6
20260213,3910.3,2798,1112.3,39.75,341.476,243.327,0,0,0,0,0,0,25.2,56.9,75.5,23.6,0,0,33.9,24.3,23.4,23,0,24.9,24.1,0,0,0,0,0,75.8,57.4,49,0,0,0,114.2,440,299.7,84.5,96.8,44.6,39.5,0,0,43.4,0,0,43.3,14,0,10.2,3.2,2.9,2.9,0,2.3,1.2,3.2,1,0,0,1.9,0,0,0,0,7.2,35.2,816.4
20260214,3048.5,2676.8,371.7,13.89,322.033,229.472,0,0,0,0,0,0,56.4,56.8,75.5,45.8,0,0,46.8,47.5,46.5,52.6,0,50.1,48.9,0,0,0,0,0,75.9,59.7,54.6,0,0,0,66.1,495.9,307.6,88.6,100,0,0,48.1,63.5,51.6,25.9,50.3,98.2,67.9,0,11.5,6.5,11.3,3.5,0,2.4,1,4.9,1.8,61.3,87.3,4.8,0,2.1,2.9,0,24.7,0.2,3.2
20260215,2949.7,2611.7,338,12.94,311.787,222.172,0,0,0,0,0,0,61.1,56.8,76.1,0,0,0,43.4,51.3,51.2,50.7,0,51.1,51.2,0,0,0,0,0,75.8,58.7,55.6,0,0,0,62.6,500.6,308.8,128.7,85.3,0,0,48.2,63.6,0,53,50.3,100,59.6,0,11.5,6.5,12.2,3.5,0,2.4,1,4,1.4,54.7,90.9,3.1,0,3,4,0,19.4,15.3,1.9
20260216,3106.4,2430.8,675.6,27.79,295.636,210.663,0,0,0,0,0,0,56.4,57.2,75.9,0,0,0,37.9,37.8,37.7,37.4,0,37.3,38.3,0,0,0,0,0,75.7,58.6,0,0,0,0,64.1,385,304.3,102.9,67.5,0,0,46.9,0,0,41.9,42.4,88.5,28.3,0,10.8,2.8,3.5,2.4,0,1.7,1,4.8,1.7,16.2,35.1,0.5,0,0,2.5,0,19.1,355,52
20260217,2922.8,2344.7,578.1,24.66,282.716,201.456,0,0,0,0,0,0,56.5,57.4,76.1,0,0,0,37.8,38.4,38.4,33.1,0,32.7,33.6,0,0,0,0,0,75.8,59.2,0,0,0,0,70,384.8,309.1,112,0,0,0,43.2,0,0,45.3,46.8,69.8,28.1,0,10.5,4,6,1.9,0,1.5,1,4.1,1.4,46.5,65.4,2.9,0,2.1,4,0,19.8,362.3,0
20260218,3003.1,2341.5,661.6,28.26,281.577,200.645,0,0,0,0,0,0,56.4,57.2,76.2,0,0,0,24.1,23.5,23.4,23.6,0,23.7,24.3,0,0,0,0,0,75.8,59.1,0,0,0,0,67.4,363.5,309.6,91.8,83.9,0,0,39.7,0,0,45.3,43,89.1,28.2,0,10.4,4.4,8.1,2.1,0,1.4,1,3.9,1.3,45,73.9,3,0,2.1,4,0,11,343.4,0
20260219,2869.4,2426.3,443.1,18.26,287.77,205.058,0,0,0,0,0,0,56.4,57.3,75.8,0,0,0,41.7,43.3,43.4,43.2,0,46.2,42.3,0,0,0,0,0,75.8,58.7,0,0,0,0,60.9,437.1,306.9,135.4,83.6,0,45.9,48.9,0,0,54.3,50.3,98.3,27.8,0,10.9,6.5,12.1,3.8,0,2.7,1,4.4,1.6,66.3,77.4,5.7,0,3,0,0,20,70.2,0
20260220,3010.7,2502.6,508.1,20.31,297.962,212.32,0,0,0,0,0,0,56.4,57.2,76,32.3,0,0,36.7,0,34.9,36.4,0,38,38.2,0,0,0,0,0,75.8,58.2,0,0,0,0,58.9,494.7,304.7,139.4,85.3,44.5,39.5,47.8,0,0,49.6,44.9,99.4,28,0,11,6.4,12.1,3.9,0,2.8,1,4.4,1.6,44,52.6,4,0,0,0,0,19.3,75.7,0
20260221,3043.2,2574.3,468.9,18.21,305.808,217.91,0,0,0,0,0,0,56.4,57.7,75.7,50.6,35.9,0,51.1,0,51.7,52.2,0,51.4,51,0,0,0,0,0,75.6,56.1,0,0,0,0,59,465.3,284.4,132.5,85.1,51,45.9,48.2,0,0,53.6,50.3,98.1,27.9,0,10.5,9.8,15.7,3.9,0,2.9,1,4.1,1.5,44.5,74.4,0.5,0,0,0,0,18.8,0.8,3.1
20260222,3397.7,2633.1,764.6,29.04,309.228,220.348,0,0,0,0,0,0,75.5,76.1,75.8,27.6,27.7,0,28.1,0,28.4,28.6,0,28.2,28.7,0,0,0,0,0,75.6,56.4,0,0,0,0,76.6,444.7,298.2,57.1,85.2,29.5,39.5,44.3,63.6,44.3,45.3,42.7,89.3,27.9,0,11.2,9.4,17.4,3.7,0,2.7,1,4.2,1.4,34.2,64.5,4.3,0,1.1,0,0,11.9,200.3,0
20260223,3750.5,3038.5,712,23.43,347.435,247.573,0,0,0,0,0,0,75.5,76.6,76,31.7,32.3,0,32.7,0,30,31.7,0,44.4,42.2,0,0,0,0,0,75.7,57,0,0,0,0,119,458.4,295.3,121.7,85.1,29.5,40.1,2.9,63.6,45.4,0,114.4,22.3,28.2,0,9.4,2,1.6,3.7,0,2.6,1,4.3,1.5,4.7,1,0.5,0,0,0,0,23.2,311.1,446.7
20260224,3698.1,3102.2,595.9,19.21,365.908,260.736,0,0,0,0,0,0,75.4,76.1,76.1,47.1,47.1,0,47.7,0,48.3,48.2,0,42.8,49.8,0,0,0,0,0,75.7,55.5,0,0,0,0,109.4,515.6,300.8,142.1,82.5,49.6,45.7,44.5,63.5,45.8,46.4,112.9,0,28.2,0,10,5.2,6.4,3.7,0,2.6,0,3.6,1.2,1.6,17.1,2.6,0,0,0,0,11.2,11.7,526.6
20260225,4188.3,3107.9,1080.4,34.76,368.016,262.238,0,0,0,0,0,0,0,76.2,75.8,22.7,23.2,0,24.1,0,23.4,23.3,0,25.2,25.4,0,0,0,0,0,75.8,55.5,0,0,0,0,105.9,507.4,300.6,149.4,85,29.4,41.3,0,0,0,0,0,0,31.1,0,8.7,6.3,7.4,3.6,0,2.7,1.6,2.7,0.8,0,0,0.5,0,0,0,0,11.4,331.1,778.3
20260226,3613.8,3130.2,483.6,15.45,367.98,262.213,0,0,0,0,0,0,75.5,76.1,75.8,37.8,43.1,0,39.6,0,39.4,38.9,0,38.1,50.3,0,0,0,0,0,75.8,58.2,0,0,0,0,120.3,499.9,303.3,181.5,85,51.8,40.8,46.2,63.5,51.2,52.2,108.4,0,28.1,0,10.2,0.9,0.5,1.3,0,0.9,0.3,3.5,1.2,15.5,12.3,0.4,0,0,0,0,16.5,58.3,455.7
20260227,3502.3,2802.2,700.1,24.98,343.622,244.856,0,0,0,0,0,0,75.4,76.1,75.7,29.5,30,0,30.4,0,29.8,29.7,0,28.7,28.9,0,0,0,0,0,75.6,0,0,0,0,0,125.4,551.3,299,176.8,83.7,38.7,0,8.3,63.5,51.6,52.7,119.3,0,28.1,0,11.3,6.7,6.2,3.6,0,2.6,1,3.8,1.3,29.6,60,0.5,0,0,0,0,23.8,204.2,4.2
20260228,3241,2773.9,467.1,16.84,335.79,239.275,0,0,0,0,0,0,75.3,76.1,75.6,41.9,42.3,0,42.7,0,43.3,43.1,0,42.4,42.8,0,0,0,0,0,75.9,0,0,0,0,0,87.1,511.3,299.5,88.3,85.2,39.4,39.5,41.2,63.6,42.3,25.8,114.6,42.3,28.2,0,11,7.4,9.7,3.6,0,2.6,1,3.8,1.3,29.8,50,4,0,1,2.6,0,23.8,301.3,4.4
