西元年,月,民國年,能源種類,能源流程,數值,單位
2016,11,民國105年11月,生質能及廢棄物,公用汽電共生廠,2645.9455,公噸油當量
2016,11,民國105年11月,生質能及廢棄物,公用發電廠,0.0,公噸油當量
2016,11,民國105年11月,生質能及廢棄物,抽水用電,0.0,公噸油當量
2016,11,民國105年11月,生質能及廢棄物,氣體燃料供應業,0.0,公噸油當量
2016,11,民國105年11月,生質能及廢棄物,汽電共生廠,0.0,公噸油當量
2016,11,民國105年11月,生質能及廢棄物,油氣礦業,0.0,公噸油當量
2016,11,民國105年11月,生質能及廢棄物,煉油廠,6.8457,公噸油當量
2016,11,民國105年11月,生質能及廢棄物,煉焦工場/煤製品業,0.0,公噸油當量
2016,11,民國105年11月,生質能及廢棄物,煤礦業,0.0,公噸油當量
2016,11,民國105年11月,生質能及廢棄物,發電廠,0.0,公噸油當量
2016,11,民國105年11月,生質能及廢棄物,能源部門自用,6.8457,公噸油當量
2016,11,民國105年11月,生質能及廢棄物,自用汽電共生廠,75197.83533164958,公噸油當量
2016,11,民國105年11月,生質能及廢棄物,自用發電廠,172.2170727,公噸油當量
2016,11,民國105年11月,生質能及廢棄物,高爐工場,0.0,公噸油當量
2016,11,民國105年11月,自產天然氣,(+)自產,27122.0,千立方公尺
2016,11,民國105年11月,自產天然氣,(+)進口,0.0,千立方公尺
2016,11,民國105年11月,自產天然氣,(-)出口,0.0,千立方公尺
2016,11,民國105年11月,自產天然氣,(-)國際海運,0.0,千立方公尺
2016,11,民國105年11月,自產天然氣,(-)國際航空,0.0,千立方公尺
2016,11,民國105年11月,自產天然氣,(電子零組件製造業),2081.604,千立方公尺
2016,11,民國105年11月,自產天然氣,公用汽電共生廠,0.0,千立方公尺
2016,11,民國105年11月,自產天然氣,公用發電廠,0.0,千立方公尺
2016,11,民國105年11月,自產天然氣,抽水用電,0.0,千立方公尺
2016,11,民國105年11月,自產天然氣,氣體燃料供應業,0.0,千立方公尺
2016,11,民國105年11月,自產天然氣,汽電共生廠,0.0,千立方公尺
2016,11,民國105年11月,自產天然氣,油氣礦業,0.0,千立方公尺
2016,11,民國105年11月,自產天然氣,煉油廠,81.0,千立方公尺
2016,11,民國105年11月,自產天然氣,煉焦工場/煤製品業,0.0,千立方公尺
2016,11,民國105年11月,自產天然氣,煤礦業,0.0,千立方公尺
2016,11,民國105年11月,自產天然氣,發電廠,3.06,千立方公尺
2016,11,民國105年11月,自產天然氣,能源部門自用,84.06,千立方公尺
2016,11,民國105年11月,自產天然氣,自用汽電共生廠,153.79213483,千立方公尺
2016,11,民國105年11月,自產天然氣,自用發電廠,0.0,千立方公尺
2016,11,民國105年11月,自產天然氣,高爐工場,0.0,千立方公尺
2016,11,民國105年11月,進口液化天然氣,(+)自產,0.0,千立方公尺
2016,11,民國105年11月,進口液化天然氣,(+)進口,1611413.1762573628,千立方公尺
2016,11,民國105年11月,進口液化天然氣,(-)出口,0.0,千立方公尺
2016,11,民國105年11月,進口液化天然氣,(-)國際海運,0.0,千立方公尺
2016,11,民國105年11月,進口液化天然氣,(-)國際航空,0.0,千立方公尺
2016,11,民國105年11月,進口液化天然氣,(電子零組件製造業),5726.984,千立方公尺
2016,11,民國105年11月,進口液化天然氣,公用汽電共生廠,0.0,千立方公尺
2016,11,民國105年11月,進口液化天然氣,公用發電廠,1301951.0,千立方公尺
2016,11,民國105年11月,進口液化天然氣,抽水用電,0.0,千立方公尺
2016,11,民國105年11月,進口液化天然氣,氣體燃料供應業,0.0,千立方公尺
2016,11,民國105年11月,進口液化天然氣,汽電共生廠,0.0,千立方公尺
2016,11,民國105年11月,進口液化天然氣,油氣礦業,0.0,千立方公尺
2016,11,民國105年11月,進口液化天然氣,煉油廠,22963.89047043,千立方公尺
2016,11,民國105年11月,進口液化天然氣,煉焦工場/煤製品業,0.0,千立方公尺
2016,11,民國105年11月,進口液化天然氣,煤礦業,0.0,千立方公尺
2016,11,民國105年11月,進口液化天然氣,發電廠,854.0,千立方公尺
2016,11,民國105年11月,進口液化天然氣,能源部門自用,23817.89047043,千立方公尺
2016,11,民國105年11月,進口液化天然氣,自用汽電共生廠,6226.43791107,千立方公尺
2016,11,民國105年11月,進口液化天然氣,自用發電廠,0.0,千立方公尺
2016,11,民國105年11月,進口液化天然氣,高爐工場,0.0,千立方公尺
2016,11,民國105年11月,電力,(+)自產,0.0,千度
2016,11,民國105年11月,電力,(+)進口,0.0,千度
2016,11,民國105年11月,電力,(-)出口,0.0,千度
2016,11,民國105年11月,電力,(-)國際海運,0.0,千度
2016,11,民國105年11月,電力,(-)國際航空,0.0,千度
2016,11,民國105年11月,電力,(電子零組件製造業),2727460.966,千度
2016,11,民國105年11月,電力,公用汽電共生廠,0.0,千度
2016,11,民國105年11月,電力,公用發電廠,0.0,千度
2016,11,民國105年11月,電力,抽水用電,347979.0,千度
2016,11,民國105年11月,電力,氣體燃料供應業,38153.197,千度
2016,11,民國105年11月,電力,汽電共生廠,199035.968,千度
2016,11,民國105年11月,電力,油氣礦業,1695.76,千度
2016,11,民國105年11月,電力,煉油廠,239010.39,千度
2016,11,民國105年11月,電力,煉焦工場/煤製品業,0.0,千度
2016,11,民國105年11月,電力,煤礦業,89.533,千度
2016,11,民國105年11月,電力,發電廠,756451.368,千度
2016,11,民國105年11月,電力,能源部門自用,1582415.216,千度
2016,11,民國105年11月,電力,自用汽電共生廠,0.0,千度
2016,11,民國105年11月,電力,自用發電廠,0.0,千度
2016,11,民國105年11月,電力,高爐工場,0.0,千度
2016,11,民國105年11月,風力,(+)自產,159485.792,千度
2016,11,民國105年11月,風力,(+)進口,0.0,千度
2016,11,民國105年11月,風力,(-)出口,0.0,千度
2016,11,民國105年11月,風力,(-)國際海運,0.0,千度
2016,11,民國105年11月,風力,(-)國際航空,0.0,千度
2016,11,民國105年11月,風力,(電子零組件製造業),0.0,千度
2016,11,民國105年11月,風力,公用汽電共生廠,0.0,千度
2016,11,民國105年11月,風力,公用發電廠,158563.0,千度
2016,11,民國105年11月,風力,抽水用電,0.0,千度
2016,11,民國105年11月,風力,氣體燃料供應業,0.0,千度
2016,11,民國105年11月,風力,汽電共生廠,0.0,千度
2016,11,民國105年11月,風力,油氣礦業,0.0,千度
2016,11,民國105年11月,風力,煉油廠,0.0,千度
2016,11,民國105年11月,風力,煉焦工場/煤製品業,0.0,千度
2016,11,民國105年11月,風力,煤礦業,0.0,千度
2016,11,民國105年11月,風力,發電廠,0.0,千度
2016,11,民國105年11月,風力,能源部門自用,0.0,千度
2016,11,民國105年11月,風力,自用汽電共生廠,0.0,千度
2016,11,民國105年11月,風力,自用發電廠,922.792,千度
2016,11,民國105年11月,風力,高爐工場,0.0,千度
2016,12,民國105年12月,原油及石油產品,(+)自產,7249.33968067989,公噸油當量
2016,12,民國105年12月,原油及石油產品,(+)進口,5777573.999363092,公噸油當量
2016,12,民國105年12月,原油及石油產品,(-)出口,1551249.3749640894,公噸油當量
2016,12,民國105年12月,原油及石油產品,(-)國際海運,133689.36,公噸油當量
2016,12,民國105年12月,原油及石油產品,(-)國際航空,236770.4,公噸油當量
2016,12,民國105年12月,原油及石油產品,(電子零組件製造業),0.0,公噸油當量
2016,12,民國105年12月,原油及石油產品,公用汽電共生廠,112.32,公噸油當量
2016,12,民國105年12月,原油及石油產品,公用發電廠,193583.4,公噸油當量
2016,12,民國105年12月,原油及石油產品,抽水用電,0.0,公噸油當量
2016,12,民國105年12月,原油及石油產品,氣體燃料供應業,120.13149913150683,公噸油當量
2016,12,民國105年12月,原油及石油產品,汽電共生廠,0.0,公噸油當量
2016,12,民國105年12月,原油及石油產品,油氣礦業,0.0,公噸油當量
2016,12,民國105年12月,原油及石油產品,煉油廠,265535.5293879861,公噸油當量
2016,12,民國105年12月,原油及石油產品,煉焦工場/煤製品業,1680.96,公噸油當量
2016,12,民國105年12月,原油及石油產品,煤礦業,140.16,公噸油當量
2016,12,民國105年12月,原油及石油產品,發電廠,133.38,公噸油當量
2016,12,民國105年12月,原油及石油產品,能源部門自用,267610.1608871176,公噸油當量
2016,12,民國105年12月,原油及石油產品,自用汽電共生廠,26093.880758902065,公噸油當量
2016,12,民國105年12月,原油及石油產品,自用發電廠,0.0,公噸油當量
2016,12,民國105年12月,原油及石油產品,高爐工場,0.0,公噸油當量
2016,12,民國105年12月,地熱,(+)自產,0.0,千度
2016,12,民國105年12月,地熱,(+)進口,0.0,千度
2016,12,民國105年12月,地熱,(-)出口,0.0,千度
2016,12,民國105年12月,地熱,(-)國際海運,0.0,千度
2016,12,民國105年12月,地熱,(-)國際航空,0.0,千度
2016,12,民國105年12月,地熱,(電子零組件製造業),0.0,千度
2016,12,民國105年12月,地熱,公用汽電共生廠,0.0,千度
2016,12,民國105年12月,地熱,公用發電廠,0.0,千度
2016,12,民國105年12月,地熱,抽水用電,0.0,千度
2016,12,民國105年12月,地熱,氣體燃料供應業,0.0,千度
2016,12,民國105年12月,地熱,汽電共生廠,0.0,千度
2016,12,民國105年12月,地熱,油氣礦業,0.0,千度
2016,12,民國105年12月,地熱,煉油廠,0.0,千度
2016,12,民國105年12月,地熱,煉焦工場/煤製品業,0.0,千度
